patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used,n_nodes_used,n_4way,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_degree,mean_edge_length,total_edge_length,meshedness,intersection_density,street_density,circuity,n_blocks,mean_block_area,std_block_area,cv_block_area,mean_block_eri,mean_block_compact,mean_block_elong,mean_block_convex,n_buildings,building_density,mean_building_footprint,std_building_footprint,mean_nn_distance,std_nn_distance
kyiv_0418,kyiv,418,50.553157,30.463836,319945.8,5602807.52,320745.8,5603607.52,EPSG:32636,134,38,38,1,38,1.0,3.189601,0.890075,3.019541,0.842619,0.326418,96,38,1,24,6,0.026316,0.631579,0.157895,2.5263,102.27,4909.02,0.15493,59.37,7.6703,1.023828,1,7419.25,0.0,0.0,1.0,0.5119,0.4902,0.9814,5.0,0.0011,144.58,71.63,75.71,49.78
minsk_0300,minsk,300,53.863646,27.603365,539279.19,5968119.78,540079.19,5968919.78,EPSG:32635,2382,791,791,8,782,0.9886,3.172057,0.885179,3.225352,0.900052,0.339461,2156,782,137,443,146,0.175192,0.566496,0.186701,2.7621,28.91,31220.15,0.19179,1221.87,48.7815,1.047369,0,,,,,,,,,,,,,
kyiv_0275,kyiv,275,50.45873,30.423803,316745.8,5592407.52,317545.8,5593207.52,EPSG:32636,1294,423,423,6,417,0.9858,3.298564,0.920482,3.226431,0.900353,0.242558,1158,417,65,249,72,0.155875,0.597122,0.172662,2.7866,38.53,22387.89,0.199035,651.56,34.9811,1.052577,2,2583.37,1703.24,0.6593,0.7832,0.215,0.3939,0.8382,142.0,0.1544,695.81,1073.82,37.88,22.64
verona_0147,verona,147,45.508599,10.731546,634859.24,5040509.99,635659.24,5041309.99,EPSG:32632,538,190,190,2,189,0.9947,3.180795,0.887618,3.130057,0.873459,0.332981,494,189,18,120,39,0.095238,0.634921,0.206349,2.6349,36.92,9192.66,0.163539,295.31,14.3635,1.084197,5,14809.02,8676.25,0.5859,0.9941,0.5774,0.8149,0.9783,,,,,,
sapporo_0064,sapporo,64,43.110413,141.240817,519193.42,4772704.24,519993.42,4773504.24,EPSG:32654,578,177,177,4,174,0.9831,3.22364,0.899574,3.250565,0.907087,0.30075,484,174,24,110,22,0.137931,0.632184,0.126437,2.7816,54.31,13143.85,0.201166,271.87,20.5373,1.101883,45,4722.58,3252.97,0.6888,0.9704,0.4446,0.5189,0.9721,,,,,,
brasilia_1074,brasilia,1074,-15.839626,-47.974262,181003.82,8246145.62,181803.82,8246945.62,EPSG:32723,564,180,180,3,176,0.9778,3.282768,0.916074,3.163619,0.882825,0.25502,454,176,7,112,24,0.039773,0.636364,0.136364,2.5795,56.1,12733.95,0.149856,275.0,19.8968,1.030719,12,10975.52,14625.65,1.3326,0.9281,0.3559,0.3983,0.8801,,,,,,
hanoi_0283,hanoi,283,21.221631,105.390761,540151.27,2346326.51,540951.27,2347126.51,EPSG:32648,220,78,78,2,77,0.9872,3.25015,0.906972,3.22768,0.900701,0.280425,170,77,0,42,26,0.0,0.545455,0.337662,2.2078,78.63,6683.51,0.060403,120.31,10.443,1.052456,5,7105.49,4258.27,0.5993,0.9491,0.4242,0.4995,0.9189,0.0,0.0,,,,
adelaide_0321,adelaide,321,-34.884875,138.520411,272992.29,6136518.26,273792.29,6137318.26,EPSG:32754,874,286,286,4,281,0.9825,3.307018,0.922841,3.240319,0.904228,0.235846,754,281,64,120,59,0.227758,0.427046,0.209964,2.6833,47.08,17748.72,0.174147,439.06,27.7324,1.035402,11,5349.3,5200.45,0.9722,0.8918,0.3282,0.4463,0.8515,105.0,0.078,475.47,1684.82,18.79,14.26
hanoi_0238,hanoi,238,21.24335,105.375398,538551.27,2348726.51,539351.27,2349526.51,EPSG:32648,262,73,73,4,70,0.9589,3.213458,0.896732,3.201951,0.893521,0.308478,190,70,10,39,9,0.142857,0.557143,0.128571,2.7143,92.96,8831.44,0.192593,109.37,13.7991,1.026526,1,13761.83,0.0,0.0,0.8873,0.5084,0.9791,0.8418,0.0,0.0,,,,
tashkent_0295,tashkent,295,41.313294,69.252039,520696.16,4573167.22,521496.16,4573967.22,EPSG:32642,1842,590,590,7,530,0.8983,3.248263,0.906445,2.992072,0.834954,0.281882,1556,530,112,328,61,0.211321,0.618868,0.115094,2.9434,31.89,24872.98,0.237915,828.12,38.864,1.060844,6,14145.28,25708.91,1.8175,0.9328,0.1611,0.1794,0.9575,82.0,0.2379,1856.53,4396.54,45.26,29.42
prague_0189,prague,189,50.097381,14.373197,454769.82,5549246.15,455569.82,5550046.15,EPSG:32633,1354,412,412,3,409,0.9927,3.22068,0.898748,3.209753,0.895698,0.303001,1216,409,106,225,48,0.259169,0.550122,0.117359,2.9731,37.05,22524.3,0.246002,639.06,35.1942,1.029354,16,9945.79,7596.75,0.7638,0.9627,0.3971,0.5063,0.9499,638.0,0.1405,140.97,337.74,15.4,11.16
minsk_0240,minsk,240,53.942915,27.567944,536879.19,5976919.78,537679.19,5977719.78,EPSG:32635,680,233,233,3,231,0.9914,3.271719,0.91299,3.321057,0.926759,0.263675,604,231,27,136,50,0.116883,0.588745,0.21645,2.6494,53.54,16384.15,0.166302,360.94,25.6002,1.040384,4,15207.88,7202.19,0.4736,0.9306,0.4575,0.6852,0.9607,,,,,,
cologne_0198,cologne,198,50.932394,6.921428,353542.11,5643964.25,354342.11,5644764.25,EPSG:32632,842,286,286,6,276,0.965,3.211225,0.896109,3.137277,0.875474,0.310167,730,276,31,167,54,0.112319,0.605072,0.195652,2.6449,42.59,15545.88,0.164534,431.25,24.2904,1.038335,13,10308.87,6969.48,0.6761,0.9458,0.3724,0.4732,0.9549,,,,,,
hanoi_0690,hanoi,690,21.105719,105.490593,550551.27,2333526.51,551351.27,2334326.51,EPSG:32648,104,38,38,4,35,0.9211,3.271474,0.912922,3.14254,0.876942,0.263866,74,35,1,16,14,0.028571,0.457143,0.4,2.1143,119.94,4437.78,0.046154,54.69,6.934,1.054847,3,65164.1,73602.82,1.1295,0.9293,0.4773,0.7185,0.9175,232.0,0.0382,105.35,50.56,11.67,9.81
brasilia_0895,brasilia,895,-15.781332,-48.010712,177003.82,8252545.62,177803.82,8253345.62,EPSG:32723,114,43,43,3,38,0.8837,3.179692,0.88731,3.114736,0.869183,0.3338,80,38,0,19,15,0.0,0.5,0.394737,2.1053,106.66,4266.57,0.042254,59.37,6.6665,1.071008,3,6312.58,764.77,0.1211,0.9458,0.4006,0.5348,1.0,,,,,,
kyoto_0310,kyoto,310,35.043248,135.731235,566291.91,3877683.52,567091.91,3878483.52,EPSG:32653,424,129,129,6,105,0.814,3.206603,0.894819,3.099113,0.864824,0.313657,294,105,18,59,11,0.171429,0.561905,0.104762,2.8,56.99,8377.54,0.209756,164.06,13.0899,1.09274,24,4975.48,2227.32,0.4477,0.9818,0.5211,0.6718,0.9752,1018.0,0.102,64.1,79.2,8.41,8.26
adelaide_0544,adelaide,544,-35.000903,138.551971,276192.29,6123718.26,276992.29,6124518.26,EPSG:32754,430,150,150,8,128,0.8533,3.19965,0.892879,3.14492,0.877607,0.31889,320,128,10,74,30,0.078125,0.578125,0.234375,2.5,52.09,8335.14,0.131474,200.0,13.0237,1.039767,10,13430.59,6433.08,0.479,0.9884,0.4879,0.6275,0.9898,388.0,0.1296,213.77,358.97,19.06,11.47
phoenix_1610,phoenix,1610,33.691516,-111.982062,408580.48,3727985.52,409380.48,3728785.52,EPSG:32612,374,125,125,5,117,0.936,3.327636,0.928594,3.187555,0.889504,0.219353,298,117,13,62,27,0.111111,0.529915,0.230769,2.547,61.13,9107.9,0.144105,182.81,14.2311,1.171753,7,14132.07,16034.4,1.1346,0.853,0.2669,0.4166,0.8533,412.0,0.2062,320.27,375.7,21.52,7.71
kyiv_0722,kyiv,722,50.469068,30.569813,327145.8,5593207.52,327945.8,5594007.52,EPSG:32636,272,78,78,3,67,0.859,3.301882,0.921408,3.196652,0.892043,0.239927,178,67,7,39,9,0.104478,0.58209,0.134328,2.6567,56.22,5003.84,0.178295,104.69,7.8185,1.047304,0,,,,,,,,125.0,0.0186,95.32,87.99,21.03,10.09
verona_0068,verona,68,45.580883,10.713258,633259.24,5048509.99,634059.24,5049309.99,EPSG:32632,280,97,97,2,96,0.9897,3.333778,0.930309,3.271091,0.912815,0.214405,220,96,2,53,29,0.020833,0.552083,0.302083,2.2917,65.22,7174.68,0.080214,150.0,11.2104,1.091076,5,8771.88,5733.51,0.6536,0.961,0.3955,0.4676,0.938,,,,,,
hanoi_0838,hanoi,838,21.062235,105.528953,554551.27,2328726.51,555351.27,2329526.51,EPSG:32648,102,38,38,4,31,0.8158,3.282514,0.916003,3.159716,0.881735,0.25522,62,31,2,10,14,0.064516,0.322581,0.451613,2.0,110.32,3419.92,0.017544,48.44,5.3436,1.075765,0,,,,,,,,53.0,0.0134,161.54,133.06,28.71,15.78
cologne_0260,cologne,260,50.954365,6.94323,355142.11,5646364.25,355942.11,5647164.25,EPSG:32632,532,190,190,4,175,0.9211,3.271888,0.913038,3.135527,0.874986,0.263544,428,175,10,102,43,0.057143,0.582857,0.245714,2.4686,43.68,9434.98,0.121739,273.44,14.7421,1.044916,0,,,,,,,,,,,,,
vilnius_0297,vilnius,297,54.72602,25.267378,388018.45,6065281.45,388818.45,6066081.45,EPSG:32635,1116,357,357,2,356,0.9972,3.231505,0.901769,3.303024,0.921726,0.29475,990,356,43,233,40,0.120787,0.654494,0.11236,2.7921,39.18,19470.71,0.200849,556.25,30.423,1.036233,0,,,,,,,,,,,,,
cologne_0597,cologne,597,50.885162,7.105519,366342.11,5638364.25,367142.11,5639164.25,EPSG:32632,372,119,119,4,112,0.9412,3.347428,0.934118,3.290315,0.91818,0.203354,288,112,14,56,20,0.125,0.5,0.178571,2.5714,63.11,9087.16,0.150685,175.0,14.1987,1.06441,0,,,,,,,,,,,,,
bogota_0289,bogota,289,4.537682,-74.111157,598201.98,501221.2,599001.98,502021.2,EPSG:32618,640,219,219,3,194,0.8858,3.282818,0.916088,3.278532,0.914892,0.254981,480,194,14,111,47,0.072165,0.572165,0.242268,2.4742,46.62,11189.61,0.122715,303.12,17.4838,1.031785,38,3882.58,3636.55,0.9366,0.9377,0.3648,0.4746,0.9367,,,,,,
kyiv_0340,kyiv,340,50.473601,30.445546,318345.8,5594007.52,319145.8,5594807.52,EPSG:32636,1830,561,561,1,561,1.0,3.203033,0.893823,3.159816,0.881763,0.316346,1630,561,111,331,63,0.197861,0.590018,0.112299,2.9055,35.22,28702.79,0.22829,876.56,44.8481,1.032744,1,33774.41,0.0,0.0,0.9964,0.617,0.8217,0.9933,184.0,0.1485,516.61,561.63,35.21,15.79
turin_0030,turin,30,45.096867,7.621509,391137.03,4994235.46,391937.03,4995035.46,EPSG:32632,276,83,83,4,79,0.9518,3.277641,0.914643,3.117435,0.869937,0.259042,214,79,14,39,11,0.177215,0.493671,0.139241,2.7089,68.12,7289.08,0.189542,123.44,11.3892,1.177049,14,3783.59,3628.22,0.9589,0.7881,0.1746,0.3253,0.7582,21.0,0.0204,621.21,1113.78,39.52,34.64
adelaide_0132,adelaide,132,-35.114961,138.487127,270592.29,6110918.26,271392.29,6111718.26,EPSG:32754,194,56,56,2,53,0.9464,3.154912,0.880395,3.050223,0.851181,0.352084,148,53,13,23,5,0.245283,0.433962,0.09434,2.9434,49.13,3832.31,0.257426,82.81,5.988,1.114938,4,734.27,117.66,0.1602,0.6385,0.1807,0.5156,0.566,52.0,0.0382,470.31,1147.21,38.55,55.76
cologne_0502,cologne,502,50.877225,7.060352,363142.11,5637564.25,363942.11,5638364.25,EPSG:32632,714,264,264,4,240,0.9091,3.300196,0.920937,3.353402,0.935785,0.241264,594,240,10,148,63,0.041667,0.616667,0.2625,2.475,31.77,9435.87,0.122105,375.0,14.7435,1.044181,2,4484.63,2067.03,0.4609,0.9877,0.3138,0.2921,0.9849,,,,,,
cologne_0265,cologne,265,50.990312,6.941641,355142.11,5650364.25,355942.11,5651164.25,EPSG:32632,662,266,266,3,264,0.9925,3.317584,0.925789,3.231913,0.901883,0.227416,606,264,27,125,98,0.102273,0.473485,0.371212,2.3409,43.04,13299.99,0.087954,412.5,20.7812,1.052279,1,1859.58,0.0,0.0,0.9363,0.4209,0.6465,1.0,,,,,,
adelaide_1351,adelaide,1351,-34.743822,138.681904,287392.29,6152518.26,288192.29,6153318.26,EPSG:32754,204,68,68,2,64,0.9412,3.331737,0.929739,3.355053,0.936245,0.216051,152,64,1,38,16,0.015625,0.59375,0.25,2.375,88.48,6724.85,0.105691,100.0,10.5076,1.160068,4,9305.03,5803.71,0.6237,0.9897,0.5255,0.742,0.9818,11.0,0.0028,164.74,56.63,80.72,130.1
cairo_0906,cairo,906,30.00384,31.475307,352543.78,3319789.41,353343.78,3320589.41,EPSG:32636,636,193,193,2,191,0.9896,3.291149,0.918413,3.306349,0.922654,0.248421,528,191,10,138,12,0.052356,0.722513,0.062827,2.7644,58.41,15419.39,0.196286,298.44,24.0928,1.044343,47,8071.83,19178.92,2.376,0.7971,0.3299,0.5234,0.7409,170.0,0.0508,191.31,78.25,14.33,4.62
cologne_0203,cologne,203,50.968341,6.919823,353542.11,5647964.25,354342.11,5648764.25,EPSG:32632,536,180,180,9,171,0.95,3.31142,0.924069,3.286705,0.917173,0.23234,428,171,17,92,40,0.099415,0.538012,0.233918,2.5029,57.72,12351.03,0.130564,267.19,19.2985,1.028813,5,9552.42,6231.75,0.6524,0.98,0.4058,0.5058,0.9823,,,,,,
hanoi_1129,hanoi,1129,21.098172,105.590699,560951.27,2332726.51,561751.27,2333526.51,EPSG:32648,154,54,54,4,51,0.9444,3.145068,0.877648,3.190816,0.890414,0.359276,120,51,0,31,13,0.0,0.607843,0.254902,2.3529,85.18,5110.69,0.103093,79.69,7.9855,1.052777,7,14303.45,8408.21,0.5878,0.9622,0.5011,0.6605,0.9391,0.0,0.0,,,,
leeds_0588,leeds,588,53.762893,-1.42097,603688.0,5957898.59,604488.0,5958698.59,EPSG:32630,250,89,89,6,83,0.9326,3.280724,0.915503,3.233349,0.902283,0.256625,194,83,1,44,21,0.012048,0.53012,0.253012,2.3373,56.76,5505.91,0.093168,129.69,8.603,1.064004,3,2004.0,1313.96,0.6557,0.8893,0.3682,0.4082,0.8429,446.0,0.0536,76.96,174.04,9.48,10.95
cologne_0478,cologne,478,50.891416,7.048387,362342.11,5639164.25,363142.11,5639964.25,EPSG:32632,796,293,293,5,281,0.959,3.328344,0.928792,3.244284,0.905335,0.218783,684,281,28,147,81,0.099644,0.523132,0.288256,2.4342,29.38,10049.56,0.111311,439.06,15.7024,1.062918,0,,,,,,,,,,,,,
seattle_0414,seattle,414,47.594497,-122.239739,556754.92,5271111.91,557554.92,5271911.91,EPSG:32610,354,154,154,5,150,0.974,3.226133,0.900269,3.294546,0.919361,0.298851,300,150,7,60,70,0.046667,0.4,0.466667,2.1067,34.23,5407.86,0.030508,234.37,8.4498,1.057028,0,,,,,,,,124.0,0.0515,265.66,132.16,27.26,9.66
hanoi_1269,hanoi,1269,20.852306,105.620493,564151.27,2305526.51,564951.27,2306326.51,EPSG:32648,158,62,62,3,56,0.9032,3.259328,0.909533,3.240475,0.904272,0.273322,118,56,1,26,22,0.017857,0.464286,0.392857,2.1071,95.26,5620.1,0.037383,87.5,8.7814,1.042362,2,119048.87,92559.86,0.7775,0.8289,0.3575,0.64,0.8518,2.0,0.0009,288.2,138.48,29.9,0.0
hanoi_1279,hanoi,1279,20.924588,105.62079,564151.27,2313526.51,564951.27,2314326.51,EPSG:32648,144,47,47,4,43,0.9149,3.258834,0.909395,3.030649,0.845719,0.273705,106,43,1,25,7,0.023256,0.581395,0.162791,2.4651,82.42,4368.27,0.135802,67.19,6.8254,1.063085,11,11103.56,10777.9,0.9707,0.9477,0.4757,0.6543,0.9159,6.0,0.0043,457.42,210.62,25.61,10.27
kyiv_0152,kyiv,152,50.486217,30.365912,312745.8,5595607.52,313545.8,5596407.52,EPSG:32636,216,74,74,2,73,0.9865,3.232475,0.902039,3.014953,0.841339,0.294009,168,73,3,38,22,0.041096,0.520548,0.30137,2.3014,64.89,5451.17,0.085106,114.06,8.5175,1.034604,1,10824.28,0.0,0.0,0.9608,0.1426,0.1294,0.9427,297.0,0.0592,127.62,311.54,17.43,7.41
hanoi_3323,hanoi,3323,21.140576,105.821999,584951.27,2337526.51,585751.27,2338326.51,EPSG:32648,310,117,117,4,111,0.9487,3.244216,0.905316,3.266883,0.911641,0.285,264,111,5,65,33,0.045045,0.585586,0.297297,2.3784,55.72,7355.51,0.101382,173.44,11.493,1.029583,18,8872.03,6548.44,0.7381,0.9692,0.4691,0.6097,0.9636,0.0,0.0,,,,
minsk_0078,minsk,78,53.878625,27.469718,530479.19,5969719.78,531279.19,5970519.78,EPSG:32635,646,212,212,6,188,0.8868,3.205541,0.894523,3.274674,0.913815,0.314457,474,188,18,108,45,0.095745,0.574468,0.239362,2.5426,39.47,9433.4,0.140162,293.75,14.7397,1.063713,0,,,,,,,,,,,,,
cairo_0350,cairo,350,30.088518,31.316301,337343.78,3329389.41,338143.78,3330189.41,EPSG:32636,1016,329,329,1,329,1.0,3.192855,0.890983,3.334342,0.930466,0.323985,956,329,18,277,18,0.054711,0.841945,0.054711,2.9058,29.28,13994.87,0.229709,514.06,21.867,1.039967,26,10160.47,17133.96,1.6863,0.9326,0.439,0.5963,0.9214,128.0,0.191,954.81,3193.73,32.09,19.9
vilnius_0398,vilnius,398,54.662042,25.319719,391218.45,6058081.45,392018.45,6058881.45,EPSG:32635,120,43,43,8,36,0.8372,3.2436,0.905144,3.236057,0.903039,0.285474,78,36,0,15,12,0.0,0.416667,0.333333,2.1667,111.86,4362.62,0.059701,56.25,6.8166,1.114491,0,,,,,,,,,,,,,
bratislava_0316,bratislava,316,48.163603,17.154161,659777.87,5336328.22,660577.87,5337128.22,EPSG:32633,2306,823,823,9,813,0.9878,3.17847,0.886969,3.260495,0.909858,0.334708,2126,813,121,455,198,0.148831,0.559656,0.243542,2.6248,27.97,29845.24,0.15731,1270.31,46.6332,1.063333,2,4961.13,3807.99,0.7676,0.8946,0.3024,0.375,0.9195,,,,,,
verona_1765,verona,1765,45.381008,11.044414,659659.24,5026909.99,660459.24,5027709.99,EPSG:32632,682,219,219,1,219,1.0,3.337593,0.931373,3.348241,0.934344,0.211324,602,219,37,125,38,0.16895,0.570776,0.173516,2.7489,46.52,14003.69,0.191686,342.19,21.8808,1.049313,24,8910.77,14329.0,1.6081,0.9377,0.4407,0.5537,0.9286,,,,,,
adelaide_0973,adelaide,973,-35.016712,138.621628,282592.29,6122118.26,283392.29,6122918.26,EPSG:32754,254,77,77,1,77,1.0,3.315948,0.925333,3.29561,0.919657,0.228724,194,77,6,39,11,0.077922,0.506494,0.142857,2.5195,86.28,8369.1,0.14094,120.31,13.0767,1.031494,5,37722.75,21735.89,0.5762,0.9059,0.4138,0.5882,0.8801,228.0,0.0729,204.75,172.42,21.28,10.23
warsaw_0143,warsaw,143,52.274555,20.941045,495577.48,5791177.34,496377.48,5791977.34,EPSG:32634,2380,803,803,8,793,0.9875,3.285577,0.916858,3.259079,0.909463,0.252812,2148,793,114,475,152,0.143758,0.598991,0.191677,2.7137,26.46,28468.03,0.179633,1239.06,44.4813,1.054069,0,,,,,,,,,,,,,
istanbul_1713,istanbul,1713,41.263796,28.630462,636178.59,4568923.45,636978.59,4569723.45,EPSG:32635,136,38,38,3,36,0.9474,3.233063,0.902203,3.101191,0.865404,0.293559,90,36,3,18,6,0.083333,0.5,0.166667,2.5,97.56,4390.05,0.149254,56.25,6.8594,1.077585,9,8946.27,9354.15,1.0456,0.8934,0.2972,0.4391,0.8709,3.0,0.0017,362.93,67.18,97.19,71.99
tehran_0046,tehran,46,35.738547,51.173403,515279.81,3954564.0,516079.81,3955364.0,EPSG:32639,1212,362,362,1,362,1.0,3.326175,0.928187,3.351134,0.935152,0.220527,1138,362,89,232,14,0.245856,0.640884,0.038674,3.1436,33.28,18933.65,0.289291,565.62,29.5838,1.049322,0,,,,,,,,,,,,,
bengaluru_0540,bengaluru,540,12.990686,77.589825,780541.21,1437133.77,781341.21,1437933.77,EPSG:32643,694,234,234,6,228,0.9744,3.134699,0.874754,3.073445,0.857661,0.366808,580,228,50,91,66,0.219298,0.399123,0.289474,2.5614,41.37,12079.89,0.144124,356.25,18.8748,1.063344,22,2855.98,2627.01,0.9198,0.9725,0.4869,0.6518,0.979,,,,,,
caracas_0120,caracas,120,10.499695,-66.927973,726375.78,1161008.87,727175.78,1161808.87,EPSG:32619,194,65,65,2,64,0.9846,3.284716,0.916617,3.209498,0.895627,0.253489,162,64,4,37,14,0.0625,0.578125,0.21875,2.5312,72.87,5902.58,0.146341,100.0,9.2228,1.043977,16,8046.6,8427.64,1.0474,0.8925,0.239,0.3353,0.8974,27.0,0.0205,485.61,381.75,38.32,35.7
tbilisi_0340,tbilisi,340,41.772659,44.798773,482875.7,4624154.86,483675.7,4624954.86,EPSG:32638,636,206,206,10,195,0.9466,3.257632,0.90906,3.21986,0.898519,0.274637,502,195,23,103,36,0.117949,0.528205,0.184615,2.5949,57.82,14628.53,0.153247,304.69,22.8571,1.094229,19,14498.64,7245.01,0.4997,0.9632,0.4159,0.5052,0.952,943.0,0.2573,174.6,220.34,15.32,6.99
istanbul_1873,istanbul,1873,41.299265,28.669566,639378.59,4572923.45,640178.59,4573723.45,EPSG:32635,106,37,37,2,31,0.8378,3.298405,0.920437,3.299172,0.920651,0.242684,70,31,0,16,8,0.0,0.516129,0.258065,2.2581,114.03,3990.97,0.087719,48.44,6.2359,1.060889,2,1902.02,914.32,0.4807,0.8336,0.1898,0.3362,0.825,21.0,0.0234,713.84,1665.53,60.11,42.89
quito_0252,quito,252,-0.266741,-78.531819,774329.29,9970089.57,775129.29,9970889.57,EPSG:32717,592,187,187,9,174,0.9305,3.25018,0.90698,3.333163,0.930137,0.280403,458,174,16,104,31,0.091954,0.597701,0.178161,2.6552,53.06,12255.99,0.169096,271.87,19.15,1.028576,20,6924.4,7288.54,1.0526,0.8744,0.3017,0.4196,0.8437,463.0,0.089,123.05,257.03,10.9,9.1
istanbul_2214,istanbul,2214,41.125115,28.750911,646578.59,4553723.45,647378.59,4554523.45,EPSG:32635,186,55,55,1,55,1.0,3.143329,0.877163,3.105253,0.866537,0.360543,144,55,5,32,7,0.090909,0.581818,0.127273,2.6909,90.16,6671.66,0.190476,85.94,10.4245,1.038213,16,11671.56,6746.35,0.578,0.9707,0.446,0.6228,0.9746,24.0,0.0242,646.6,879.62,54.55,52.56
birmingham_0287,birmingham,287,52.542703,-1.847551,577754.58,5821625.97,578554.58,5822425.97,EPSG:32630,306,124,124,8,107,0.8629,3.263628,0.910733,3.21224,0.896393,0.269981,230,107,5,49,43,0.046729,0.457944,0.401869,2.1495,63.08,7254.57,0.043062,167.19,11.3353,1.040335,1,12351.95,0.0,0.0,1.0,0.5369,0.7568,0.9999,,,,,,
munich_0174,munich,174,48.181344,11.507234,685965.47,5339096.0,686765.47,5339896.0,EPSG:32632,1450,570,570,6,562,0.986,3.18898,0.889902,3.193382,0.89113,0.326882,1314,562,66,263,205,0.117438,0.467972,0.364769,2.3381,27.54,18094.27,0.085791,878.12,28.2723,1.048272,6,9063.12,4087.65,0.451,0.9944,0.516,0.6312,0.9957,,,,,,
lasvegas_1036,lasvegas,1036,36.064453,-115.058241,674473.93,3992442.16,675273.93,3993242.16,EPSG:32611,382,118,118,5,111,0.9407,3.146739,0.878114,3.164366,0.883033,0.358058,296,111,19,55,19,0.171171,0.495495,0.171171,2.6667,80.53,11917.89,0.175115,173.44,18.6217,1.103842,17,11644.87,8642.33,0.7422,0.9433,0.3697,0.4753,0.9252,385.0,0.1758,292.26,179.83,20.9,8.83
bogota_0154,bogota,154,4.537717,-74.140001,595001.98,501221.2,595801.98,502021.2,EPSG:32618,854,285,285,2,284,0.9965,3.243053,0.904991,3.287596,0.917421,0.285895,768,284,43,162,48,0.151408,0.570423,0.169014,2.7042,45.37,17423.16,0.179396,443.75,27.2237,1.026318,66,4003.73,3807.53,0.951,0.9813,0.45,0.5378,0.9805,,,,,,
vienna_0573,vienna,573,48.23752,16.490689,610285.9,5343374.32,611085.9,5344174.32,EPSG:32633,1522,559,559,5,547,0.9785,3.193913,0.891278,3.215002,0.897163,0.323193,1386,547,64,309,145,0.117002,0.564899,0.265082,2.5338,24.18,16757.36,0.134986,854.69,26.1834,1.02437,2,11220.46,3998.76,0.3564,0.9996,0.5641,0.6861,0.9987,,,,,,
quito_0562,quito,562,-0.100422,-78.488747,779129.29,9988489.57,779929.29,9989289.57,EPSG:32717,264,97,97,3,94,0.9691,3.280086,0.915325,3.186172,0.889118,0.257125,210,94,7,40,32,0.074468,0.425532,0.340426,2.234,68.93,7237.2,0.065574,146.87,11.3081,1.040087,4,16242.84,8824.14,0.5433,0.9458,0.49,0.6226,0.923,226.0,0.1244,352.36,1670.41,14.58,11.52
kyiv_0447,kyiv,447,50.510277,30.47742,320745.8,5598007.52,321545.8,5598807.52,EPSG:32636,402,122,122,7,114,0.9344,3.16564,0.883389,2.783459,0.776739,0.3442,314,114,23,57,16,0.201754,0.5,0.140351,2.7895,74.97,11920.78,0.206278,178.12,18.6262,1.037099,0,,,,,,,,83.0,0.1742,1342.93,3276.47,40.03,27.32
rotterdam_0092,rotterdam,92,51.938011,4.480596,601381.37,5754779.19,602181.37,5755579.19,EPSG:32631,684,212,212,3,208,0.9811,3.308971,0.923386,3.243116,0.905009,0.234292,590,208,28,135,24,0.134615,0.649038,0.115385,2.8365,53.66,15830.48,0.214112,325.0,24.7351,1.026912,54,8138.75,6096.02,0.749,0.9398,0.3795,0.4597,0.9269,2219.0,0.3158,91.1,190.23,7.1,5.16
vienna_0459,vienna,459,48.166254,16.434824,606285.9,5335374.32,607085.9,5336174.32,EPSG:32633,910,292,292,3,287,0.9829,3.199634,0.892875,3.02899,0.845256,0.318902,808,287,53,169,44,0.184669,0.58885,0.15331,2.8153,35.05,14161.47,0.207381,448.44,22.1273,1.055868,1,500.86,0.0,0.0,0.9406,0.4301,0.6265,0.9802,,,,,,
hanoi_2092,hanoi,2092,20.902511,105.720698,574551.27,2311126.51,575351.27,2311926.51,EPSG:32648,304,111,111,4,108,0.973,3.254067,0.908065,3.220205,0.898615,0.277398,236,108,4,52,40,0.037037,0.481481,0.37037,2.1852,65.52,7731.38,0.052133,168.75,12.0803,1.037503,11,25389.03,31097.76,1.2248,0.9541,0.496,0.679,0.94,486.0,0.0526,69.25,114.9,9.02,5.92
adelaide_1483,adelaide,1483,-34.701067,138.709296,289792.29,6157318.26,290592.29,6158118.26,EPSG:32754,324,101,101,3,94,0.9307,3.213755,0.896815,3.150635,0.879202,0.308253,238,94,9,51,18,0.095745,0.542553,0.191489,2.5745,89.07,10777.91,0.153005,146.87,16.8405,1.084262,5,14297.26,2826.6,0.1977,1.0,0.5682,0.6609,0.9849,0.0,0.0,,,,
sapporo_0235,sapporo,235,43.045386,141.31914,525593.42,4765504.24,526393.42,4766304.24,EPSG:32654,984,283,283,4,279,0.9859,3.156331,0.880791,3.071738,0.857185,0.351043,842,279,78,146,22,0.27957,0.523297,0.078853,3.0179,37.52,15795.15,0.25859,435.94,24.6799,1.040455,27,4869.33,2745.33,0.5638,0.9675,0.4163,0.5477,0.9748,,,,,,
